original_code,brand,name,value,price_per_kilo,unit,url,image,supermarket,privateLabel
7766320,FRENCH'S,Μουστάρδα Κλασική 397g,3.19,8.04,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Saltses-Dressings/Moystarda/Moystarda-Klasiki-397g/p/7766320,https://www.ab.gr/medias/sys_master/products/h3e/h02/10291010142238.jpg,ab,False
7535842,ΧΡΥΣΕΛΙΑ,Ελαιόλαδο Εξαιρετικό Παρθένο 1lt,8.74,8.74,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Elaiolado-and-Elies/Extra-Partheno-and-Partheno-Elaiolado/Elaiolado-Exairetiko-Partheno-1lt/p/7535842,https://www.ab.gr/medias/sys_master/h87/hd7/9791466307614.jpg,ab,False
7608832,CONDITO,Mayo Vegan Sauce με Απαλή Μουστάρδα 280g,2.31,8.25,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Saltses-Dressings/Magioneza/Mayo-Vegan-Sauce-me-Apali-Moystarda-280g/p/7608832,https://www.ab.gr/medias/sys_master/h48/h3e/9490782617630.jpg,ab,False
7560547,ΠΑΠΑΔΗΜΗΤΡΙΟΥ,Μουστάρδα Απαλή 520gr,3.28,6.31,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Saltses-Dressings/Moystarda/Moystarda-Apali-520gr/p/7560547,https://www.ab.gr/medias/sys_master/hfd/h90/9219200253982.jpg,ab,False
7684517,ΜΕΛΙΣΣΑ,Σπαγγέτι Νο6 1kg,1.35,1.35,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Zymarika/Makaronia/Spaggeti-No6-1kg/p/7684517,https://www.ab.gr/medias/sys_master/h3c/h8e/9800037990430.jpg,ab,False
7088058,ΑΛΤΙΣ,Ελαιόλαδο Εξαιρετικό Παρθένο Παραδοσιακό 2lt,19.93,9.97,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Elaiolado-and-Elies/Extra-Partheno-and-Partheno-Elaiolado/Elaiolado-Exairetiko-Partheno-Paradosiako-2lt/p/7088058,https://www.ab.gr/medias/sys_master/products/h40/h34/10211226451998.jpg,ab,False
7725847,KNORR,Κύβοι Ζωμός Κότας Λιγότερο Αλάτι 12 Τεμάχια 109g,2.23,20.46,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Soypes-Zomoi-Kyvoi-Poyres/Kyvoi-Zomos/Kyvoi-Zomos-Kotas-Ligotero-Alati-12-Temachia-109g/p/7725847,https://www.ab.gr/medias/sys_master/products/h5d/hde/10262237085726.jpg,ab,False
7305812,AGRINO,Ρύζι Λάϊς Καρολίνα,3.28,3.28,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Ryzi-Ospria/Ryzi-leyko/Ryzi-Lais-Karolina/p/7305812,https://www.ab.gr/medias/sys_master/heb/h65/9813871034398.jpg,ab,False
7234615,ΜΥΛΟΙ ΑΓΙΟΥ ΓΕΩΡΓΙΟΥ,Μείγμα Muffins Easy Bake 500g,2.89,5.78,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Meigmata-gia-glyka/Meigma-gia-alla-glyka/Meigma-Muffins-Easy-Bake-500g/p/7234615,https://www.ab.gr/medias/sys_master/products/h7e/h6a/10287923134494.jpg,ab,False
7502030,AGRIMON,Φακόρυζο  400g,1.78,4.45,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Ryzi-Ospria/Fakes/Fakoryzo-400g/p/7502030,https://www.ab.gr/medias/sys_master/h6b/h4c/9365781413918.jpg,ab,False
7723637,COOK AT HOME,Σάλτσα Γαριδομακαρονάδα 250g,2.9,11.6,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Saltses-Dressings/Saltses-gia-zymarika/Saltsa-Garidomakaronada-250g/p/7723637,https://www.ab.gr/medias/sys_master/h03/h12/9995448123422.jpg,ab,False
7668585,HELLMANN'S,Σάλτσα Honey & Mustard Dressing 250ml,3.01,12.04,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Saltses-Dressings/Saltses-gia-kreas/Saltsa-Honey-and-Mustard-Dressing-250ml/p/7668585,https://www.ab.gr/medias/sys_master/h7d/ha9/9735681835038.jpg,ab,False
7335831,ΤΟΠ,Κρέμα Βαλσάμικου Με Στέβια 200 ml,2.74,13.7,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Xydi-Lemoni/Krema-Balsamico/Krema-Valsamikoy-Me-Stevia-200-ml/p/7335831,https://www.ab.gr/medias/sys_master/h0f/h72/9548346359838.jpg,ab,False
7352796,RISOVI,Ρύζι Arborio 500g,3.88,7.76,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Ryzi-Ospria/Ryzi-leyko/Ryzi-Arborio-500g/p/7352796,https://www.ab.gr/medias/sys_master/hc1/hc9/9236275036190.jpg,ab,False
7735000,BEN'S,Ριζότο Favourites Τομάτα και Μυρωδικά 250g,2.38,9.52,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Ryzi-Ospria/Etoimo-Ryzi/Rizoto-Favourites-Tomata-kai-Myrodika-250g/p/7735000,https://www.ab.gr/medias/sys_master/products/h98/h9c/10092318261278.jpg,ab,False
7084633,BARILLA,Σάλτσα Pesto Calabrese Χωρίς Γλουτένη 190g,3.27,17.21,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Saltses-Dressings/Saltses-gia-zymarika/Saltsa-Pesto-Calabrese-Choris-Gloyteni-190g/p/7084633,https://www.ab.gr/medias/sys_master/products/hfa/h54/10418036670494.jpg,ab,False
7148735,RIO MARE,Τόνος Σε Ελαιόλαδο 3x104gr,11.75,37.66,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Konserves/Tonos-Tonosalata/Tonos-Se-Elaiolado-3x104gr/p/7148735,https://www.ab.gr/medias/sys_master/products/ha2/he9/10080012795934.jpg,ab,False
7476699,ROYAL SUGAR,Ζάχαρη Λευκή Κρυσταλλική 1kg,1.3,1.3,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Zachari/Leyki-Zachari/Zachari-Leyki-Krystalliki-1kg/p/7476699,https://www.ab.gr/medias/sys_master/ha4/hc1/9822065819678.jpg,ab,False
7729341,BALI,Ρύζι Parboiled Μακρύκοκκο 500g,2.5,5.0,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Ryzi-Ospria/Ryzi-parboiled/Ryzi-Parboiled-Makrykokko-500g/p/7729341,https://www.ab.gr/medias/sys_master/products/h6f/hba/10420202733598.jpg,ab,False
7084939,ΚΑΛΑΣ,Αλάτι Χρυσό 500g,2.44,4.88,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Mpacharika-Alati/Alati/Alati-Chryso-500g/p/7084939,https://www.ab.gr/medias/sys_master/ha5/hfe/9814688202782.jpg,ab,False
7474770,ΑΒ,Κύμινο Τριμμένο 50g,0.99,19.8,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Mpacharika-Alati/Mpacharika/Kymino-Trimmeno-50g/p/7474770,https://www.ab.gr/medias/sys_master/products/h6c/h62/10086403964958.jpg,ab,True
7083274,DEL MONTE,Κομπόστα Ροδάκινα Μισά 420g,1.8,4.29,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Konserves/Kompostes/Komposta-Rodakina-Misa-420g/p/7083274,https://www.ab.gr/medias/sys_master/h2b/ha3/9517051969566.jpg,ab,False
7083651,ΓΙΩΤΗΣ,Άνθος Αραβοσίτου Κακάο 48g,0.56,11.67,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Meigmata-gia-glyka/Zele-Kremes/Anthos-Aravositoy-Kakao-48g/p/7083651,https://www.ab.gr/medias/sys_master/h53/h74/9757056270366.jpg,ab,False
7595787,RIO MARE,Τόνος Φιλέτο Al Naturale 126g,6.29,49.92,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Konserves/Tonos-Tonosalata/Tonos-Fileto-Al-Naturale-126g/p/7595787,https://www.ab.gr/medias/sys_master/products/h43/h42/10086373883934.jpg,ab,False
7083831,MISKO,Μακαρόνια Extrafino No12 500g,1.86,3.72,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Zymarika/Makaronia/Makaronia-Extrafino-No12-500g/p/7083831,https://www.ab.gr/medias/sys_master/products/h28/h60/10401065992222.jpg,ab,False
7631494,BARILLA,Μακαρόνι Collezione Orecchiette,2.58,5.16,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Zymarika/Rigkatoni-Penes-Kritharaki-and-alles-Pastes/Makaroni-Collezione-Orecchiette/p/7631494,https://www.ab.gr/medias/sys_master/products/hee/hdc/10410712793118.jpg,ab,False
7664506,3Α,Φακές Ψιλές Έτοιμα Φυσικά 180g,2.64,14.67,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Ryzi-Ospria/Fakes/Fakes-Psiles-Etoima-Fysika-180g/p/7664506,https://www.ab.gr/medias/sys_master/h77/h83/9763438428190.jpg,ab,False
7755630,GUSTONA,Τοματοπολτός  140g,0.51,3.64,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Konserves/Peltes-Ntomatas/Tomatopoltos-140g/p/7755630,https://www.ab.gr/medias/sys_master/products/he1/h51/10420270661662.jpg,ab,False
7085726,3Α,Ρύζι Parboiled 500 gr,2.5,5.0,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Ryzi-Ospria/Ryzi-parboiled/Ryzi-Parboiled-500-gr/p/7085726,https://www.ab.gr/medias/sys_master/he0/h4e/9474592702494.jpg,ab,False
7072308,ΑΒ,Κάπαρη  70 gr,1.14,16.29,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Konserves/Diafora-Lachika-Konserva/Kapari-70-gr/p/7072308,https://www.ab.gr/medias/sys_master/h58/haa/9832475426846.jpg,ab,True
7307116,ΤΡΙΠΟΔΑΚΗΣ,Ξύδι  2lt,1.52,0.76,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Xydi-Lemoni/Xydi/Xydi-2lt/p/7307116,https://www.ab.gr/medias/sys_master/h34/h2d/9419637751838.jpg,ab,False
7146307,KNORR,Μείγμα Μυρωδικών Με Άνηθο & Κρεμμύδι Για Σαλάτα 50 gr,1.97,43.78,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Mpacharika-Alati/Votana/Meigma-Myrodikon-Me-Anitho-and-Kremmydi-Gia-Salata-50-gr/p/7146307,https://www.ab.gr/medias/sys_master/hed/h95/9398225895454.jpg,ab,False
7663464,ΑΒ,Πιπέρι Μαύρο Τριμμένο 100g,1.19,11.9,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Mpacharika-Alati/Piperi/Piperi-Mayro-Trimmeno-100g/p/7663464,https://www.ab.gr/medias/sys_master/products/h2f/h6a/10158331461662.jpg,ab,True
7667677,MISKO,Μακαρόνι Κοφτό 2x500g,2.16,2.16,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Zymarika/Rigkatoni-Penes-Kritharaki-and-alles-Pastes/Makaroni-Kofto-2x500g/p/7667677,https://www.ab.gr/medias/sys_master/products/h18/hb0/10129700913182.jpg,ab,False
7673277,MISKO,Μακαρόνι Πέννε Ριγκάτε Ολικής Άλεσης 2x500g,2.74,2.74,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Zymarika/Rigkatoni-Penes-Kritharaki-and-alles-Pastes/Makaroni-Penne-Rigkate-Olikis-Alesis-2x500g/p/7673277,https://www.ab.gr/medias/sys_master/products/h51/he6/10402888810526.jpg,ab,False
7069993,HELLMANN'S,Μαγιονέζα Real 225 ml,1.47,6.53,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Saltses-Dressings/Magioneza/Magioneza-Real-225-ml/p/7069993,https://www.ab.gr/medias/sys_master/products/hfe/hf5/10122403872798.jpg,ab,False
7139816,ΑΒ,Τόνος Τεμαχισμένος Σε Νερό 2x135g,4.8,17.78,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Konserves/Tonos-Tonosalata/Tonos-Temachismenos-Se-Nero-2x135g/p/7139816,https://www.ab.gr/medias/sys_master/h93/hd5/9852808757278.jpg,ab,True
7775194,GEISHA,Σαρδέλες σε Φυτικό Λάδι 88g,1.74,19.77,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Konserves/Sardeles-Konserva/Sardeles-se-Fytiko-Ladi-88g/p/7775194,https://www.ab.gr/medias/sys_master/products/hfd/h05/10414755577886.jpg,ab,False
7602446,ΑΒ,Tόνος Καπνιστός σε Φυτικό Λάδι 160g,2.19,13.69,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Konserves/Tonos-Tonosalata/Tonos-Kapnistos-se-Fytiko-Ladi-160g/p/7602446,https://www.ab.gr/medias/sys_master/h65/h6b/9813823127582.jpg,ab,True
7635130,ΜΕΛΙΣΣΑ,Κοράλλι Ριγέ με Κόκκινη Φακή 400g,1.99,4.98,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Zymarika/Rigkatoni-Penes-Kritharaki-and-alles-Pastes/Koralli-Rige-me-Kokkini-Faki-400g/p/7635130,https://www.ab.gr/medias/sys_master/h17/h8b/9688300748830.jpg,ab,False
7731139,HEINZ,Mayomust Μαγιονέζα με Μουστάρδα 400ml,3.75,9.38,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Saltses-Dressings/Magioneza/Mayomust-Magioneza-me-Moystarda-400ml/p/7731139,https://www.ab.gr/medias/sys_master/h45/h29/10001110564894.jpg,ab,False
7761300,NATURES PROMISE BIO,Λάδι Καρύδας Bio 200ml,2.9,14.5,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Sporelaio-and-Mageirika-Lipi/Eidika-sporelaia-and-Mageirika-Lipi/Ladi-Karydas-Bio-200ml/p/7761300,https://www.ab.gr/medias/sys_master/products/hc1/h04/10419942260766.jpg,ab,False
7771632,ΑΒ ΕΠΙΛΟΓΗ,Ζάχαρη Λευκή Κρυσταλλική Μερίδες 50x4g,0.98,4.9,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Zachari/Leyki-Zachari/Zachari-Leyki-Krystalliki-Merides-50x4g/p/7771632,https://www.ab.gr/medias/sys_master/products/h22/h2d/10387786235934.jpg,ab,True
7150294,ORIENTAL EXPRESS,Noodles Ρυζιού 225g,3.05,13.56,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Katepsygmena-Fagita-Diethnoys-Koyzinas/Proionta-gia-Koyzina-Apo-Anatolis/Noodles-Ryzioy-225g/p/7150294,https://www.ab.gr/medias/sys_master/h98/hd6/9985346633758.jpg,ab,False
7451172,ΓΙΩΤΗΣ,Κουβερτούρα 65% Κακάο 125gr,2.66,21.28,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Eidi-zacharoplastikis/Ylika-zacharoplastikis/Koyvertoyra-65-Kakao-125gr/p/7451172,https://www.ab.gr/medias/sys_master/hb0/h36/9586484936734.jpg,ab,False
7726907,TERRA CRETA,Ελαιόλαδο Εξαιρετικό Παρθένο ΠΓΕ Χανιά 1lt,10.78,10.78,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Elaiolado-and-Elies/Extra-Partheno-and-Partheno-Elaiolado/Elaiolado-Exairetiko-Partheno-PGE-Chania-1lt/p/7726907,https://www.ab.gr/medias/sys_master/hce/hcb/10004150157342.jpg,ab,False
7673756,LA MIA STEVIA,Γλυκαντικό Στέβια Κρυσταλλική 250gr,4.3,17.2,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Zachari/Ypokatastata-Zacharis/Glykantiko-Stevia-Krystalliki-250gr/p/7673756,https://www.ab.gr/medias/sys_master/ha2/h30/9825888567326.jpg,ab,False
7776690,ΜΕΛΙΣΣΑ,Στριφτόνι με Τομάτα 400g,1.24,3.1,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Zymarika/Rigkatoni-Penes-Kritharaki-and-alles-Pastes/Striftoni-me-Tomata-400g/p/7776690,https://www.ab.gr/medias/sys_master/products/h40/hb2/10340786929694.jpg,ab,False
7671873,BEN'S,Ρύζι Jasmine 500g,2.45,4.9,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Ryzi-Ospria/Ryzi-aromatiko/Ryzi-Jasmine-500g/p/7671873,https://www.ab.gr/medias/sys_master/products/hd4/h0b/10301060775966.jpg,ab,False
7486276,KRAFT,Μαγιονέζα  185 ml,1.78,9.62,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Saltses-Dressings/Magioneza/Magioneza-185-ml/p/7486276,https://www.ab.gr/medias/sys_master/hfd/h34/9629921345566.jpg,ab,False
7086878,SOL,Ηλιέλαιο  2lt,7.98,3.99,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Sporelaio-and-Mageirika-Lipi/Ilielaio/Ilielaio-2lt/p/7086878,https://www.ab.gr/medias/sys_master/products/h41/hf7/10181985140766.jpg,ab,False
7148736,HELLMANN'S,Σάλτσα Μπέργκερ 250 ml,3.13,12.52,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Saltses-Dressings/Saltses-gia-kreas/Saltsa-Mpergker-250-ml/p/7148736,https://www.ab.gr/medias/sys_master/products/hc1/h21/10122374643742.jpg,ab,False
7550004,CANDEREL,Υποκατάστατο Ζάχαρης Στέβια Σκόνη 500gr,6.85,13.7,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Zachari/Ypokatastata-Zacharis/Ypokatastato-Zacharis-Stevia-Skoni-500gr/p/7550004,https://www.ab.gr/medias/sys_master/heb/hd3/9625043730462.jpg,ab,False
7706671,ΧΡΥΣΕΛΙΑ,Ελαιόλαδο Εξαιρετικό Παρθένο 3lt,26.1,8.7,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Elaiolado-and-Elies/Extra-Partheno-and-Partheno-Elaiolado/Elaiolado-Exairetiko-Partheno-3lt/p/7706671,https://www.ab.gr/medias/sys_master/h1d/h2e/9848008769566.jpg,ab,False
7736904,DE CECCO,Paccheri Rigati 500g,2.76,5.52,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Zymarika/Rigkatoni-Penes-Kritharaki-and-alles-Pastes/Paccheri-Rigati-500g/p/7736904,https://www.ab.gr/medias/sys_master/products/h93/h51/10287085322270.jpg,ab,False
7608899,CONDITO,Μαγιονέζα Mayo Vegan Sauce 280g,2.41,8.61,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Saltses-Dressings/Magioneza/Magioneza-Mayo-Vegan-Sauce-280g/p/7608899,https://www.ab.gr/medias/sys_master/h14/h7e/9375028019230.jpg,ab,False
7515410,3Α,Ρεβύθια Χονδρά Ελληνικά 500gr,2.86,5.72,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Ryzi-Ospria/Revithia/Revythia-Chondra-Ellinika-500gr/p/7515410,https://www.ab.gr/medias/sys_master/hf0/h35/9477684264990.jpg,ab,False
7723650,COOK AT HOME,Σάλτσα Κοτόπουλο Ριγανάτο 260g,2.45,9.42,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Saltses-Dressings/Saltses-gia-kreas/Saltsa-Kotopoylo-Riganato-260g/p/7723650,https://www.ab.gr/medias/sys_master/h80/he2/10001189339166.jpg,ab,False
7745033,BONDUELLE,Ρεβίθια σε Άλμη 265g,1.87,7.06,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Konserves/Diafora-Lachika-Konserva/Revithia-se-Almi-265g/p/7745033,https://www.ab.gr/medias/sys_master/products/h41/hf0/10211285631006.jpg,ab,False
7433063,ΚΥΚΝΟΣ,Σάλτσα Barbeque Top Down 560g,3.1,5.54,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Saltses-Dressings/Saltses-gia-kreas/Saltsa-Barbeque-Top-Down-560g/p/7433063,https://www.ab.gr/medias/sys_master/hcc/h96/9809740693534.jpg,ab,False
7778275,ΜΥΛΟΙ ΑΓΙΟΥ ΓΕΩΡΓΙΟΥ,Αλεύρι Σίκαλης 400g,0.59,1.48,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Aleyri-Simigdali/Eidika-aleyra/Aleyri-Sikalis-400g/p/7778275,https://www.ab.gr/medias/sys_master/products/hd8/h2e/10374166511646.jpg,ab,False
7436756,HELLMANN'S,Σάλτσα BBQ Original 250 ml,3.15,12.6,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Saltses-Dressings/Saltses-gia-kreas/Saltsa-BBQ-Original-250-ml/p/7436756,https://www.ab.gr/medias/sys_master/hc7/h92/9609534668830.jpg,ab,False
7072662,BERTAGNI,Τορτελίνι Προσούτο Τυρί 250g,4.5,18.0,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Zymarika/Freska-Zymarika/Tortelini-Prosoyto-Tyri-250g/p/7072662,https://www.ab.gr/medias/sys_master/ha6/h4a/8891968159774.jpg,ab,False
7720690,ΚΥΚΝΟΣ,Σάλτσα Τομάτας με Κανέλα και Γαρύφαλλο 350g,2.52,7.2,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Saltses-Dressings/Saltses-gia-zymarika/Saltsa-Tomatas-me-Kanela-kai-Garyfallo-350g/p/7720690,https://www.ab.gr/medias/sys_master/hb4/h21/9941643132958.jpg,ab,False
7671860,BEN'S,Ρύζι Ταϊλανδέζικο 220g,1.69,7.68,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Ryzi-Ospria/Kinoa-Kastana-and-alla-ryzia/Ryzi-Tailandeziko-220g/p/7671860,https://www.ab.gr/medias/sys_master/hd2/h52/9813872345118.jpg,ab,False
7501450,BEN'S,Σάλτσα Γλυκόξινη 675g,3.29,4.87,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Saltses-Dressings/Saltses-gia-kreas/Saltsa-Glykoxini-675g/p/7501450,https://www.ab.gr/medias/sys_master/products/hf4/h20/10301052518430.jpg,ab,False
7760892,HEINZ,Κέτσαπ Top Down 250g,1.69,6.76,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Saltses-Dressings/Ketsap/Ketsap-Top-Down-250g/p/7760892,https://www.ab.gr/medias/sys_master/products/h9b/hc5/10273532051486.jpg,ab,False
7602427,ΚΥΚΝΟΣ,Κέτσαπ Hot Πικάντικη Top Down 560g,2.51,4.48,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Saltses-Dressings/Ketsap/Ketsap-Hot-Pikantiki-Top-Down-560g/p/7602427,https://www.ab.gr/medias/sys_master/hc6/ha0/9809761796126.jpg,ab,False
7746361,ΓΙΩΤΗΣ,Αλεύρι Για Όλες Τις Χρήσεις 3x1kg,2.78,0.93,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Aleyri-Simigdali/Aleyri-olon-ton-chriseon/Aleyri-Gia-Oles-Tis-Chriseis-3x1kg/p/7746361,https://www.ab.gr/medias/sys_master/products/h58/h51/10277174116382.jpg,ab,False
7293959,MAGGI,Κύβοι Ζωμού Κότας 8 Lt 16 Τεμ 176gr,1.93,10.97,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Soypes-Zomoi-Kyvoi-Poyres/Kyvoi-Zomos/Kyvoi-Zomoy-Kotas-8-Lt-16-Tem-176gr/p/7293959,https://www.ab.gr/medias/sys_master/products/h53/hae/10209376665630.jpg,ab,False
7747267,ΜΥΛΟΙ ΑΓΙΟΥ ΓΕΩΡΓΙΟΥ,Αλεύρι Ντίνκελ Ολικής Άλεσης 500g,1.29,2.58,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Aleyri-Simigdali/Eidika-aleyra/Aleyri-Ntinkel-Olikis-Alesis-500g/p/7747267,https://www.ab.gr/medias/sys_master/products/h34/h23/10324664057886.jpg,ab,False
7751424,MAGGI,Noodles Sweet & Sour 128g,1.43,11.17,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Katepsygmena-Fagita-Diethnoys-Koyzinas/Proionta-gia-Koyzina-Apo-Anatolis/Noodles-Sweet-and-Sour-128g/p/7751424,https://www.ab.gr/medias/sys_master/products/hf8/hd1/10234815447070.jpg,ab,False
7766013,HELLMANN'S,Mayo Sauce Street Food 340ml,2.18,6.41,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Saltses-Dressings/Magioneza/Mayo-Sauce-Street-Food-340ml/p/7766013,https://www.ab.gr/medias/sys_master/products/h41/h39/10307357605918.jpg,ab,False
7707258,AGRINO,Ριζότο με Ελληνική Τρούφα 200g,2.65,13.25,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Ryzi-Ospria/Etoimo-Ryzi/Rizoto-me-Elliniki-Troyfa-200g/p/7707258,https://www.ab.gr/medias/sys_master/h02/hd3/9935759278110.jpg,ab,False
7775651,ΤΡΑΤΑ,Τόνος Salad Pocket Ρεβίθια Βασιλικός 150g,2.47,16.47,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Konserves/Tonos-Tonosalata/Tonos-Salad-Pocket-Revithia-Vasilikos-150g/p/7775651,https://www.ab.gr/medias/sys_master/products/h9d/hb0/10385184325662.jpg,ab,False
